Broker,Date,Exchange,OrderType,Pct,Rebate,RoutingVenue
Deutsche,201606,NYSE,Other,0.1658,1.0,BATS Stock Exchange
Deutsche,201606,NYSE,Other,0.1715,1.0,Deutsche Bank ATS
Deutsche,201606,NYSE,Other,0.1066,1.0,NYSE Arca
Deutsche,201606,NYSE,Other,0.0755,1.0,New York Stock Exch
Deutsche,201606,NYSE,Other,0.0635,1.0,Nasdaq Execution Services
Deutsche,201606,NYSE,Other,0.0547,1.0,DirectEdge ECN (EDGX)
Deutsche,201606,NYSE,Other,0.0434,1.0,National Financial Servic
Deutsche,201606,NYSE,Other,0.0248,1.0,BATS Y Exchange
Deutsche,201606,NYSE,Other,0.0284,1.0,J.P.Morgan Securities LLC
Deutsche,201606,NYSE,Other,0.0225,1.0,BIDS TRADING L.P.
Deutsche,201606,NYSE,Other,0.0221,1.0,Barclays ATS
Deutsche,201606,NYSE,Other,0.0187,1.0,IEX Group
Deutsche,201606,NYSE,Other,0.0179,1.0,Credit Suisse
Deutsche,201606,NYSE,Other,0.0174,1.0,ConvergEx Millennium
Deutsche,201606,NYSE,Other,0.0161,1.0,Citigroup Global Markets
Deutsche,201606,NYSE,Other,0.0149,1.0,"Goldman, Sachs & Co"
Deutsche,201606,NYSE,Other,0.0149,1.0,Goldman Sachs Exec&Clear
Deutsche,201606,NYSE,Other,0.0089,1.0,Morgan Stanley & Co
Deutsche,201606,NYSE,Other,0.0125,1.0,DirectEdge ECN (EDGA)
Deutsche,201606,NYSE,Other,0.012,1.0,Instinet Corp
Deutsche,201606,NYSE,Other,0.0117,1.0,UBS Securities LLC
Deutsche,201606,NYSE,Other,0.0117,1.0,UBS ATS
Deutsche,201606,NYSE,Other,0.0091,1.0,ITG Inc.
Deutsche,201606,NYSE,Other,0.0086,1.0,Bloomberg Tradebook LLC
Deutsche,201606,NYSE,Other,0.008,1.0,VIRTU Americas LLC
Deutsche,201606,NYSE,Other,0.0079,1.0,VIRTU Americas LLC
Deutsche,201606,NYSE,Other,0.0074,1.0,Level ATS
Deutsche,201606,NYSE,Other,0.0069,1.0,RCSL
Deutsche,201606,NYSE,Other,0.0054,1.0,"Inet ATS, Inc."
Deutsche,201606,NYSE,Other,0.0046,1.0,Citadel Securities
Deutsche,201606,NYSE,Other,0.0022,1.0,"CIBC World Markets, Inc."
Deutsche,201606,NYSE,Other,0.0014,1.0,CIBC World Markets Corp.
Deutsche,201606,NYSE,Other,0.0015,1.0,BOSX
Deutsche,201606,NYSE,Other,0.0008,1.0,NASDAQ OMX PHLX
Deutsche,201606,NYSE,Other,0.0003,1.0, 
Deutsche,201606,NYSE,Other,0.0001,1.0,BNY MELLON CAPITAL MARKET
Deutsche,201606,NYSE,Other,0.0001,1.0,"Two Sigma Securities, LLC"
Deutsche,201606,NYSE,Other,0.0,1.0,ITG Canada
Deutsche,201606,NYSE,Other,0.0,1.0,Pulse Trading
Deutsche,201606,NYSE,Other,0.0,1.0,VIRTU Americas LLC
Deutsche,201606,NYSE,Other,0.0,1.0,Deutsche Bank Securities
Deutsche,201606,NYSE,Other,0.0,1.0,Citi Order Routing & Exec LLC
Deutsche,201606,NYSE,Other,0.0,1.0,"BTIG, LLC"
Deutsche,201606,NYSE,Other,0.0,1.0,"Liquidnet, Inc"
Deutsche,201606,NYSE,Other,0.0,1.0,LQNA
Deutsche,201606,NYSE,Other,0.0,1.0,Aqua Securities L. P.
Deutsche,201606,NASDAQ,Other,0.3016,1.0,Nasdaq Execution Services
Deutsche,201606,NASDAQ,Other,0.1137,1.0,BATS Stock Exchange
Deutsche,201606,NASDAQ,Other,0.1123,1.0,Deutsche Bank ATS
Deutsche,201606,NASDAQ,Other,0.0898,1.0,NYSE Arca
Deutsche,201606,NASDAQ,Other,0.0413,1.0,DirectEdge ECN (EDGX)
Deutsche,201606,NASDAQ,Other,0.0393,1.0,National Financial Servic
Deutsche,201606,NASDAQ,Other,0.0214,1.0,BATS Y Exchange
Deutsche,201606,NASDAQ,Other,0.0277,1.0,J.P.Morgan Securities LLC
Deutsche,201606,NASDAQ,Other,0.0212,1.0,BIDS TRADING L.P.
Deutsche,201606,NASDAQ,Other,0.0204,1.0,Barclays ATS
Deutsche,201606,NASDAQ,Other,0.0165,1.0,IEX Group
Deutsche,201606,NASDAQ,Other,0.0161,1.0,DirectEdge ECN (EDGA)
Deutsche,201606,NASDAQ,Other,0.0165,1.0,Credit Suisse
Deutsche,201606,NASDAQ,Other,0.0161,1.0,ConvergEx Millennium
Deutsche,201606,NASDAQ,Other,0.0145,1.0,Citigroup Global Markets
Deutsche,201606,NASDAQ,Other,0.0137,1.0,Goldman Sachs Exec&Clear
Deutsche,201606,NASDAQ,Other,0.0137,1.0,"Goldman, Sachs & Co"
Deutsche,201606,NASDAQ,Other,0.0092,1.0,Morgan Stanley & Co
Deutsche,201606,NASDAQ,Other,0.012,1.0,Instinet Corp
Deutsche,201606,NASDAQ,Other,0.0113,1.0,UBS Securities LLC
Deutsche,201606,NASDAQ,Other,0.0113,1.0,UBS ATS
Deutsche,201606,NASDAQ,Other,0.0088,1.0,Bloomberg Tradebook LLC
Deutsche,201606,NASDAQ,Other,0.0088,1.0,ITG Inc.
Deutsche,201606,NASDAQ,Other,0.0072,1.0,Level ATS
Deutsche,201606,NASDAQ,Other,0.0071,1.0,VIRTU Americas LLC
Deutsche,201606,NASDAQ,Other,0.0071,1.0,VIRTU Americas LLC
Deutsche,201606,NASDAQ,Other,0.006999999999999999,1.0,RCSL
Deutsche,201606,NASDAQ,Other,0.0048,1.0,Citadel Securities
Deutsche,201606,NASDAQ,Other,0.0044,1.0,"Inet ATS, Inc."
Deutsche,201606,NASDAQ,Other,0.0025,1.0,BOSX
Deutsche,201606,NASDAQ,Other,0.0011,1.0,NASDAQ OMX PHLX
Deutsche,201606,NASDAQ,Other,0.0007,1.0, 
Deutsche,201606,NASDAQ,Other,0.0003,1.0,"CIBC World Markets, Inc."
Deutsche,201606,NASDAQ,Other,0.0003,1.0,New York Stock Exch
Deutsche,201606,NASDAQ,Other,0.0002,1.0,CIBC World Markets Corp.
Deutsche,201606,NASDAQ,Other,0.0002,1.0,NYSE MKT
Deutsche,201606,NASDAQ,Other,0.0001,1.0,BNY MELLON CAPITAL MARKET
Deutsche,201606,NASDAQ,Other,0.0001,1.0,"Two Sigma Securities, LLC"
Deutsche,201606,NASDAQ,Other,0.0,1.0,"BTIG, LLC"
Deutsche,201606,NASDAQ,Other,0.0,1.0,Pulse Trading
Deutsche,201606,NASDAQ,Other,0.0,1.0,Citi Order Routing & Exec LLC
Deutsche,201606,NASDAQ,Other,0.0,1.0,ITG Canada
Deutsche,201606,NASDAQ,Other,0.0,1.0,Aqua Securities L. P.
Deutsche,201606,NASDAQ,Other,0.0,1.0,LQNA
Deutsche,201606,NASDAQ,Other,0.0,1.0,"Liquidnet, Inc"
Deutsche,201606,NASDAQ,Other,0.0,1.0,IASP
Deutsche,201606,NASDAQ,Other,0.0,1.0,Cantor Fitzgerald&Co
Deutsche,201606,NASDAQ,Other,0.0,1.0,CDEL
Deutsche,201606,Other,Other,0.6614,1.0,NYSE Arca
Deutsche,201606,Other,Other,0.0465,1.0,Deutsche Bank ATS
Deutsche,201606,Other,Other,0.0448,1.0,BATS Stock Exchange
Deutsche,201606,Other,Other,0.0239,1.0,BATS Y Exchange
Deutsche,201606,Other,Other,0.0197,1.0,DirectEdge ECN (EDGX)
Deutsche,201606,Other,Other,0.0222,1.0,National Financial Servic
Deutsche,201606,Other,Other,0.0175,1.0,Nasdaq Execution Services
Deutsche,201606,Other,Other,0.0152,1.0,J.P.Morgan Securities LLC
Deutsche,201606,Other,Other,0.0101,1.0,DirectEdge ECN (EDGA)
Deutsche,201606,Other,Other,0.01,1.0,Credit Suisse
Deutsche,201606,Other,Other,0.0109,1.0,BIDS TRADING L.P.
Deutsche,201606,Other,Other,0.0082,1.0,IEX Group
Deutsche,201606,Other,Other,0.0095,1.0,ConvergEx Millennium
Deutsche,201606,Other,Other,0.0083,1.0,Barclays ATS
Deutsche,201606,Other,Other,0.006,1.0,Citadel Securities
Deutsche,201606,Other,Other,0.005,1.0,Morgan Stanley & Co
Deutsche,201606,Other,Other,0.0077,1.0,Citigroup Global Markets
Deutsche,201606,Other,Other,0.0071,1.0,Goldman Sachs Exec&Clear
Deutsche,201606,Other,Other,0.0071,1.0,"Goldman, Sachs & Co"
Deutsche,201606,Other,Other,0.0062,1.0,NYSE MKT
Deutsche,201606,Other,Other,0.006,1.0,ITG Inc.
Deutsche,201606,Other,Other,0.0059,1.0,Bloomberg Tradebook LLC
Deutsche,201606,Other,Other,0.0059,1.0,Instinet Corp
Deutsche,201606,Other,Other,0.0058,1.0,Level ATS
Deutsche,201606,Other,Other,0.0057,1.0,UBS Securities LLC
Deutsche,201606,Other,Other,0.0057,1.0,UBS ATS
Deutsche,201606,Other,Other,0.0045,1.0,River Cross
Deutsche,201606,Other,Other,0.004,1.0,VIRTU Americas LLC
Deutsche,201606,Other,Other,0.0039,1.0,VIRTU Americas LLC
Deutsche,201606,Other,Other,0.0016,1.0,Boston Stock Exchange
Deutsche,201606,Other,Other,0.0009,1.0,"CIBC World Markets, Inc."
Deutsche,201606,Other,Other,0.0009,1.0,"Inet ATS, Inc."
Deutsche,201606,Other,Other,0.0008,1.0,NASDAQ OMX PHLX
Deutsche,201606,Other,Other,0.0004,1.0,CIBC World Markets Corp.
Deutsche,201606,Other,Other,0.0003,1.0, 
Deutsche,201606,Other,Other,0.0001,1.0,"Two Sigma Securities, LLC"
Deutsche,201606,Other,Other,0.0,1.0,BNY MELLON CAPITAL MARKET
Deutsche,201606,Other,Other,0.0,1.0,New York Stock Exch
Deutsche,201606,Other,Other,0.0,1.0,VIRTU Americas LLC
Deutsche,201606,Other,Other,0.0,1.0,Citi Order Routing & Exec LLC
Deutsche,201606,Other,Other,0.0,1.0,Deutsche Bank Securities
Deutsche,201606,Other,Other,0.0,1.0,ITG Canada
Deutsche,201606,Other,Other,0.0,1.0,Pulse Trading
Deutsche,201606,Other,Other,0.0,1.0,LQNA
Deutsche,201609,NYSE,Total,0.1403,1.0,Deutsche Bank ATS
Deutsche,201609,NYSE,Total,0.136,1.0,BATS Stock Exchange
Deutsche,201609,NYSE,Total,0.0802,1.0,NYSE Arca
Deutsche,201609,NYSE,Total,0.0606,1.0,New York Stock Exch
Deutsche,201609,NYSE,Total,0.0573,1.0,National Financial Servic
Deutsche,201609,NYSE,Total,0.057,1.0,DirectEdge ECN (EDGX)
Deutsche,201609,NYSE,Total,0.0485,1.0,Nasdaq Execution Services
Deutsche,201609,NYSE,Total,0.0342,1.0,J.P.Morgan Securities LLC
Deutsche,201609,NYSE,Total,0.0317,1.0,BATS Y Exchange
Deutsche,201609,NYSE,Total,0.0279,1.0,Barclays ATS
Deutsche,201609,NYSE,Total,0.0272,1.0,BIDS TRADING L.P.
Deutsche,201609,NYSE,Total,0.0244,1.0,IEX Group
Deutsche,201609,NYSE,Total,0.0243,1.0,CXCX
Deutsche,201609,NYSE,Total,0.0243,1.0,Citigroup Global Markets
Deutsche,201609,NYSE,Total,0.0238,1.0,ConvergEx Millennium
Deutsche,201609,NYSE,Total,0.0206,1.0,Instinet Corp
Deutsche,201609,NYSE,Total,0.0193,1.0,DirectEdge ECN (EDGA)
Deutsche,201609,NYSE,Total,0.0185,1.0,Credit Suisse
Deutsche,201609,NYSE,Total,0.0181,1.0,"Goldman, Sachs & Co"
Deutsche,201609,NYSE,Total,0.0181,1.0,Goldman Sachs Exec&Clear
Deutsche,201609,NYSE,Total,0.0147,1.0,VIRTU Americas LLC
Deutsche,201609,NYSE,Total,0.0147,1.0,VIRTU Americas LLC
Deutsche,201609,NYSE,Total,0.0144,1.0,UBS Securities LLC
Deutsche,201609,NYSE,Total,0.0144,1.0,UBS ATS
Deutsche,201609,NYSE,Total,0.0117,1.0,"Inet ATS, Inc."
Deutsche,201609,NASDAQ,Total,0.264,1.0,Nasdaq Execution Services
Deutsche,201609,NASDAQ,Total,0.1055,1.0,BATS Stock Exchange
Deutsche,201609,NASDAQ,Total,0.1043,1.0,Deutsche Bank ATS
Deutsche,201609,NASDAQ,Total,0.0674,1.0,NYSE Arca
Deutsche,201609,NASDAQ,Total,0.049,1.0,National Financial Servic
Deutsche,201609,NASDAQ,Total,0.0418,1.0,DirectEdge ECN (EDGX)
Deutsche,201609,NASDAQ,Total,0.0339,1.0,J.P.Morgan Securities LLC
Deutsche,201609,NASDAQ,Total,0.0288,1.0,BATS Y Exchange
Deutsche,201609,NASDAQ,Total,0.0268,1.0,Barclays ATS
Deutsche,201609,NASDAQ,Total,0.0254,1.0,BIDS TRADING L.P.
Deutsche,201609,NASDAQ,Total,0.0211,1.0,IEX Group
Deutsche,201609,NASDAQ,Total,0.0207,1.0,ConvergEx Millennium
Deutsche,201609,NASDAQ,Total,0.0205,1.0,Citigroup Global Markets
Deutsche,201609,NASDAQ,Total,0.0185,1.0,DirectEdge ECN (EDGA)
Deutsche,201609,NASDAQ,Total,0.0177,1.0,Instinet Corp
Deutsche,201609,NASDAQ,Total,0.0176,1.0,Credit Suisse
Deutsche,201609,NASDAQ,Total,0.0172,1.0,Goldman Sachs Exec&Clear
Deutsche,201609,NASDAQ,Total,0.0172,1.0,"Goldman, Sachs & Co"
Deutsche,201609,NASDAQ,Total,0.0138,1.0,UBS Securities LLC
Deutsche,201609,NASDAQ,Total,0.0138,1.0,UBS ATS
Deutsche,201609,NASDAQ,Total,0.0121,1.0,VIRTU Americas LLC
Deutsche,201609,NASDAQ,Total,0.0121,1.0,VIRTU Americas LLC
Deutsche,201609,Other,Total,0.6863,1.0,NYSE Arca
Deutsche,201609,Other,Total,0.0462,1.0,Deutsche Bank ATS
Deutsche,201609,Other,Total,0.0411,1.0,BATS Stock Exchange
Deutsche,201609,Other,Total,0.0261,1.0,BATS Y Exchange
Deutsche,201609,Other,Total,0.0199,1.0,National Financial Servic
Deutsche,201609,Other,Total,0.0181,1.0,DirectEdge ECN (EDGX)
Deutsche,201609,Other,Total,0.0139,1.0,Nasdaq Execution Services
Deutsche,201609,Other,Total,0.013000000000000001,1.0,J.P.Morgan Securities LLC
Deutsche,201609,Other,Total,0.0111,1.0,Barclays ATS
Deutsche,201609,Other,Total,0.01,1.0,BIDS TRADING L.P.
Deutsche,201609,Other,Total,0.0089,1.0,Credit Suisse
Deutsche,201609,Other,Total,0.0084,1.0,DirectEdge ECN (EDGA)
Deutsche,201609,Other,Total,0.0082,1.0,ConvergEx Millennium
Deutsche,201609,Other,Total,0.0078,1.0,IEX Group
Deutsche,201609,Other,Total,0.006999999999999999,1.0,Citigroup Global Markets
Deutsche,201609,Other,Total,0.006999999999999999,1.0,Goldman Sachs Exec&Clear
Deutsche,201609,Other,Total,0.006999999999999999,1.0,"Goldman, Sachs & Co"
Deutsche,201609,Other,Total,0.0066,1.0,Morgan Stanley & Co
Deutsche,201609,Other,Total,0.0058,1.0,NYSE MKT
Deutsche,201609,Other,Total,0.0053,1.0,UBS Securities LLC
Deutsche,201609,Other,Total,0.0053,1.0,UBS ATS
Deutsche,201609,Other,Total,0.0053,1.0,Instinet Corp
Deutsche,201609,Other,Total,0.0052,1.0,Citadel Securities
Deutsche,201609,Other,Total,0.0051,1.0,ITG Inc.
Deutsche,201609,Other,Total,0.0043,1.0,Level ATS
Deutsche,201609,Other,Total,0.0041,1.0,VIRTU Americas LLC
Deutsche,201609,Other,Total,0.004,1.0,VIRTU Americas LLC
Deutsche,201609,Other,Total,0.0023,1.0,Bloomberg Tradebook LLC
Deutsche,201609,Other,Total,0.0015,1.0,Boston Stock Exchange
Deutsche,201609,Other,Total,0.0013,1.0,"CIBC World Markets, Inc."
Deutsche,201609,Other,Total,0.0011,1.0,"Inet ATS, Inc."
Deutsche,201609,Other,Total,0.001,1.0,CIBC World Markets Corp.
Deutsche,201609,Other,Total,0.0008,1.0,NASDAQ OMX PHLX
Deutsche,201609,Other,Total,0.0007,1.0, 
Deutsche,201609,Other,Total,0.0001,1.0,Aqua Securities L. P.
Deutsche,201609,Other,Total,0.0001,1.0,"Two Sigma Securities, LLC"
Deutsche,201609,Other,Total,0.0,1.0,BNY MELLON CAPITAL MARKET
Deutsche,201609,Other,Total,0.0,1.0,New York Stock Exch
Deutsche,201609,Other,Total,0.0,1.0,VIRTU Americas LLC
Deutsche,201609,Other,Total,0.0,1.0,DBFL
Deutsche,201609,Other,Total,0.0,1.0,ITG Canada
Deutsche,201609,Other,Total,0.0,1.0,Deutsche Bank Securities
Deutsche,201609,Other,Total,0.0,1.0,Rafferty Capital Markets
Deutsche,201609,Other,Total,0.0,1.0,JJKS
Deutsche,201609,Other,Total,0.0,1.0,The Benchmark Company
Deutsche,201609,Other,Total,0.0,1.0,Pulse Trading
Deutsche,201609,Other,Total,0.0,1.0,Liquid Point
Deutsche,201609,Other,Total,0.0,1.0,Maxim Group LLC
Deutsche,201609,NYSE,Market,0.0056,1.0,Deutsche Bank ATS
Deutsche,201609,NYSE,Market,0.0,1.0,BATS Stock Exchange
Deutsche,201609,NYSE,Market,0.0018,1.0,NYSE Arca
Deutsche,201609,NYSE,Market,0.5673,1.0,New York Stock Exch
