MarketCenter,idate,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType
G1ES,201308,NASDAQ,11,139775,28794715,4301,28789303,0,28775260,9937,1677,2329,100,0.020821406732215744,0.031281378663457024,27116440.0,0.0059141229527179704,0.01883515682737114,631542.0,0.40801941913601947,1041321.0,19.431199999999983,0.15040751122852608,28789303,510742.3999999998,160369.96019999965,257681.4,156622.5,599433.7872999989,900569.0885999993,0.9418928968165712,0.02193668947108584,0.036170413712343086,Market
G1ES,201308,NASDAQ,12,30548,6020221,137251,5882624,0,5821037,41947,12682,4618,1690,0.012346795800649513,0.0436721280333402,3536928.0,0.006450395173438639,0.36430718974205895,1867427.0,2.0939428957597803,478269.0,11.478199999999974,3.1168104142229582,5882624,1288528.300000001,22814.58329999997,3910285.499999998,1490673.7999999996,72631.55730000003,256906.70849999983,0.6012500543974933,0.31744796199791114,0.0813019836045955,Limit
G1ES,201308,NASDAQ,13,2333,483513,316130,164117,0,101644,16933,10889,16366,12013,-0.060107124795115714,0.0,0.0,,,0.0,,0.0,0.0,,164117,0.0,0.0,0.0,0.0,-9864.601000000004,0.0,0.0,0.0,0.0,Other
G1ES,201308,NASDAQ,14,995,208536,32963,168508,0,71188,14498,12358,34080,26571,0.01076816174899708,0.0,0.0,,,0.0,,0.0,0.0,,168508,0.0,0.0,0.0,0.0,1814.5214,0.0,0.0,0.0,0.0,Other
G1ES,201308,NASDAQ,15,1474,326203,82463,185355,0,21182,15589,14960,42630,50879,-0.0022990321275390482,0.0,0.0,,,0.0,,0.0,0.0,,185355,0.0,0.0,0.0,0.0,-426.13710000000015,0.0,0.0,0.0,0.0,Other
G1ES,201308,NYSE,11,323322,65595882,900,65591130,0,65563950,16898,6570,3653,59,0.01022851891559121,0.013279768462595477,62397509.0,0.004212073930707712,0.013163988645764691,1212813.0,0.30619238085343753,1980808.0,21.438499999999983,0.2312471476286445,65591130,821400.1000000002,262822.9209999998,371354.10000000015,458056.2,670900.1139000021,871035.0195999999,0.9513101695305448,0.0184905032128582,0.030199327256597044,Market
G1ES,201308,NYSE,12,56692,10476994,205756,10269497,0,10192788,45978,14822,12962,2647,0.008514537936960302,0.01913402790808547,5555500.0,0.003025155323553239,0.2446654486544866,4082956.0,0.6691514432190796,631041.0,12.892499999999966,3.620986116591472,10269497,1359238.9000000004,16806.25040000002,2732115.9000000004,2284990.6999999997,87440.02180000003,196496.8422,0.5409709940029195,0.3975809136513697,0.0614480923457108,Limit
G1ES,201308,NYSE,13,2699,605487,421005,179337,0,115478,15465,6286,20800,15175,0.04733942521621304,0.0,0.0,,,0.0,,0.0,0.0,,179337,0.0,0.0,0.0,0.0,8489.710499999997,0.0,0.0,0.0,0.0,Other
G1ES,201308,NYSE,14,28045,8411963,7882740,521586,0,247244,80593,67032,88839,31432,0.008960078491370545,0.0,0.0,,,0.0,,0.0,0.0,,521586,0.0,0.0,0.0,0.0,4673.451499999997,0.0,0.0,0.0,0.0,Other
G1ES,201308,NYSE,15,3132,626801,180434,347170,0,33915,19469,27049,91963,103655,0.009619895152230896,0.0,0.0,,,0.0,,0.0,0.0,,347170,0.0,0.0,0.0,0.0,3339.7390000000005,0.0,0.0,0.0,0.0,Other
G1ES,201308,Other,11,167233,35326764,4166,35320129,0,35266767,40289,7730,3597,652,0.0170028129625461,0.0218159985740709,33150901.0,0.005100736212267652,0.2234951985166255,1076015.0,7.3242535652384015,1093213.0,20.343700000000016,0.2529366189388528,35320129,7409067.199999997,169094.0011999999,7881006.699999997,276513.60000000003,600541.5472000005,770543.8839000005,0.9385838030206516,0.030464639582715003,0.03095155739663352,Market
G1ES,201308,Other,12,37207,7364744,168008,7194812,0,7114947,49202,13480,12610,3485,0.01603301745757913,0.025456643620430926,4213572.0,0.0039704673374514644,0.2265336631247786,2541942.0,4.446855160345909,439298.0,7.987299999999983,4.675906332375744,7194812,954515.8999999996,16729.850000000046,11303647.9,2054116.3,115354.54639999982,183155.76499999987,0.5856403197192643,0.3533020737720457,0.061057606508689875,Limit
G1ES,201308,Other,13,3942,743723,599658,136716,0,77046,8273,7013,16909,16829,0.018327988677257982,0.0,0.0,,,0.0,,0.0,0.0,,136716,0.0,0.0,0.0,0.0,2505.7293000000022,0.0,0.0,0.0,0.0,Other
G1ES,201308,Other,14,10328,2359237,2139806,213364,0,114845,22171,18186,32307,18299,-0.004182037738325115,0.0,0.0,,,0.0,,0.0,0.0,,213364,0.0,0.0,0.0,0.0,-892.2962999999999,0.0,0.0,0.0,0.0,Other
G1ES,201308,Other,15,1232,259987,71134,143351,0,34804,6659,9785,31785,31848,0.00230258316998137,0.0,0.0,,,0.0,,0.0,0.0,,143351,0.0,0.0,0.0,0.0,330.0775999999994,0.0,0.0,0.0,0.0,Other
G1ES,201309,NASDAQ,11,123787,25263862,7909,25255357,0,25244367,8553,1627,810,0,0.02149153457224936,0.031188769586587093,24139031.0,0.0057736268369678965,0.01699156855136397,404070.0,0.24282500556834205,712256.0,13.23269999999999,0.17529062584239374,25255357,410159.99999999994,139369.75720000002,98118.29999999996,124851.8,542776.3781,787683.5102999995,0.9557984470383848,0.015999377874563403,0.028202175087051824,Market
G1ES,201309,NASDAQ,12,30580,6045265,128850,5916194,0,5847835,47573,9783,8794,1728,0.019973298204893214,0.039656053384997184,3603501.0,0.005792628030351597,0.24420267956079394,1867919.0,1.7904545111431491,444774.0,9.23849999999998,1.8926261427151767,5916194,879984.6000000007,20873.740900000008,3344424.0,841790.9,118165.90700000002,234612.90510000003,0.6090910811917256,0.3157298425305188,0.0751790762777556,Limit
G1ES,201309,NASDAQ,13,1180,267073,110612,148432,0,101553,12529,5901,13582,9405,-0.011100943866551678,0.0,0.0,,,0.0,,0.0,0.0,,148432,0.0,0.0,0.0,0.0,-1647.7352999999987,0.0,0.0,0.0,0.0,Other
G1ES,201309,NASDAQ,14,893,195617,37610,150866,0,67840,14654,12337,27867,22712,0.0171892222236952,0.0,0.0,,,0.0,,0.0,0.0,,150866,0.0,0.0,0.0,0.0,2593.2692,0.0,0.0,0.0,0.0,Other
G1ES,201309,NASDAQ,15,1528,329320,127886,151493,0,22755,12561,11867,37597,42929,0.01676750674948678,0.0,0.0,,,0.0,,0.0,0.0,,151493,0.0,0.0,0.0,0.0,2540.159900000001,0.0,0.0,0.0,0.0,Other
G1ES,201309,NYSE,11,272130,55261975,270,55257866,0,55241279,12561,3686,340,0,0.0097435782663051,0.01194328266495126,53447743.0,0.0040798124478333905,0.007778532388168386,760439.0,0.2521025355090942,1049684.0,14.689999999999975,0.16019030489175787,55257866,415745.00000000006,218056.7672,191708.60000000012,168149.19999999995,538409.3421999996,659960.3130999997,0.9672422565142128,0.013761642550582754,0.01899610093520441,Market
G1ES,201309,NYSE,12,53482,10007523,218756,9788013,0,9698629,58824,13038,14000,2797,0.007526899198029262,0.019020419098339958,5431429.0,0.0028641134773187762,0.18799792835366164,3757172.0,1.609476702157899,599412.0,12.611599999999962,2.430605493383516,9788013,1021097.4,15556.229000000045,6047080.799999998,1456934.1000000003,73673.3872,186172.1093999998,0.5549061898467033,0.3838544145783215,0.06123939557497522,Limit
G1ES,201309,NYSE,13,2825,621518,443894,173349,0,108880,15770,9273,18090,14235,0.018930345718752347,0.0,0.0,,,0.0,,0.0,0.0,,173349,0.0,0.0,0.0,0.0,3281.556500000001,0.0,0.0,0.0,0.0,Other
G1ES,201309,NYSE,14,31177,9343436,8904510,430682,0,200150,70935,58200,65571,28138,0.0022667984731193783,0.0,0.0,,,0.0,,0.0,0.0,,430682,0.0,0.0,0.0,0.0,976.2692999999997,0.0,0.0,0.0,0.0,Other
G1ES,201309,NYSE,15,2588,522401,146108,287922,0,28802,13490,16749,76662,95455,0.006581878425406882,0.0,0.0,,,0.0,,0.0,0.0,,287922,0.0,0.0,0.0,0.0,1895.0676000000005,0.0,0.0,0.0,0.0,Other
G1ES,201309,Other,11,138661,29172129,5482,29164665,0,29118254,35723,9031,1657,0,0.01888370751729873,0.02224462970515868,27741652.0,0.00513395618256619,0.024004255406275,628278.0,1.176182995425592,794735.0,19.07759999999997,0.2968671318112327,29164665,665917.6999999997,142424.4257999997,738969.9000000001,235930.7,550737.0036999992,648757.1734000017,0.9512076343067888,0.021542438426774318,0.02724992726643697,Market
G1ES,201309,Other,12,34114,6739624,162642,6575877,0,6513781,35705,15548,8951,1263,0.014829744975461037,0.024764160156888617,3866441.0,0.0035749616249155305,0.21444845531071074,2288935.0,2.6878881663306307,420501.0,7.487499999999981,2.1485454255756826,6575877,829152.2999999998,13822.378200000026,6152401.300000003,903465.5,97518.5788999998,162846.07120000027,0.5879734368510846,0.34808056780867397,0.06394599534024131,Limit
G1ES,201309,Other,13,5698,1421562,1290675,125043,0,69993,8776,6773,16361,13565,0.04101600329486655,0.0,0.0,,,0.0,,0.0,0.0,,125043,0.0,0.0,0.0,0.0,5128.7640999999985,0.0,0.0,0.0,0.0,Other
G1ES,201309,Other,14,12879,2761590,2543462,208457,0,106501,20165,18463,30676,20357,0.00646902670574747,0.0,0.0,,,0.0,,0.0,0.0,,208457,0.0,0.0,0.0,0.0,1348.5139000000004,0.0,0.0,0.0,0.0,Other
G1ES,201309,Other,15,4509,910228,740164,127789,0,32915,5644,6598,19649,34126,0.01413718395167033,0.0,0.0,,,0.0,,0.0,0.0,,127789,0.0,0.0,0.0,0.0,1806.5766,0.0,0.0,0.0,0.0,Other
G1ES,201310,NASDAQ,11,145204,29415385,11314,29402410,0,29393935,7353,622,500,0,0.025758094163029464,0.04005578216887663,27929225.0,0.006455713361183487,0.009906143117111195,430506.0,0.23630820476369654,1042679.0,19.1434,0.112348287440334,29402410,276670.8999999999,180303.07099999988,101732.09999999996,117143.2,757350.045399999,1177736.5302,0.9498957738498308,0.014641860990306578,0.035462365159862744,Market
G1ES,201310,NASDAQ,12,36379,7270160,171836,7096284,0,7005425,63011,18395,6882,2071,0.022988013698437115,0.05035812915604849,4459200.0,0.00649556880157876,0.1946173528884105,1990521.0,1.928375987995103,646563.0,11.97169999999998,2.3374071822854066,7096284,867837.7000000002,28965.040400000005,3838472.9,1511280.9999999998,163129.47380000012,357355.58620000037,0.6283852224629116,0.28050187957528194,0.0911128979618065,Limit
G1ES,201310,NASDAQ,13,2783,548618,337006,205555,0,136114,16389,9695,24246,13480,0.06758059789350783,0.0,0.0,,,0.0,,0.0,0.0,,205555,0.0,0.0,0.0,0.0,13891.529800000002,0.0,0.0,0.0,0.0,Other
G1ES,201310,NASDAQ,14,1244,257646,61132,189691,0,75380,20167,21158,35810,27821,0.017912292623266258,0.0,0.0,,,0.0,,0.0,0.0,,189691,0.0,0.0,0.0,0.0,3397.800700000001,0.0,0.0,0.0,0.0,Other
G1ES,201310,NASDAQ,15,1772,387484,101141,223093,0,32102,23403,18247,50796,57297,0.03554716911781185,0.0,0.0,,,0.0,,0.0,0.0,,223093,0.0,0.0,0.0,0.0,7930.3246,0.0,0.0,0.0,0.0,Other
G1ES,201310,NYSE,11,301507,60675758,997,60671705,0,60644112,19919,5816,1858,0,0.01019338797714685,0.014528086331181904,58275683.0,0.004153331414408297,0.010121183822075495,978579.0,0.32326036017531545,1417443.0,18.417099999999973,0.2101275324651503,60671705,589818.8999999999,242038.22489999962,316335.80000000005,297843.80000000005,618450.2283000004,881443.7681000008,0.9605084116228481,0.016129083565395105,0.02336250481175698,Market
G1ES,201310,NYSE,12,60149,11418517,276683,11140175,0,11023745,76790,20779,13474,4764,0.00801623458338851,0.023207557915382853,6201691.0,0.002891023174163302,0.2711776352610924,4140632.0,1.597391412711875,797852.0,16.461099999999952,2.653481598090874,11140175,1681759.899999999,17929.232399999986,6614209.999999995,2117085.6,89302.2561000001,258536.2565000002,0.5566960124055502,0.3716846458875197,0.0716193417069301,Limit
G1ES,201310,NYSE,13,3854,899787,675633,216429,0,142652,15359,11941,23061,15354,0.051947099972739316,0.0,0.0,,,0.0,,0.0,0.0,,216429,0.0,0.0,0.0,0.0,11242.8589,0.0,0.0,0.0,0.0,Other
G1ES,201310,NYSE,14,34830,9873253,9286526,575988,0,283421,89998,69417,95143,30351,-0.003370796787433073,0.0,0.0,,,0.0,,0.0,0.0,,575988,0.0,0.0,0.0,0.0,-1941.5385000000006,0.0,0.0,0.0,0.0,Other
G1ES,201310,NYSE,15,3833,742918,255984,389071,0,40798,20066,27073,102509,127232,0.010116473599934195,0.0,0.0,,,0.0,,0.0,0.0,,389071,0.0,0.0,0.0,0.0,3936.0264999999977,0.0,0.0,0.0,0.0,Other
G1ES,201310,Other,11,149820,31474161,4946,31467511,0,31434475,24151,5178,3207,500,0.01704330941522515,0.022787168251089198,29889765.0,0.005182229756573869,0.027983672671899544,645870.0,1.0568838930434914,931876.0,19.788099999999968,0.5451152299232944,31467511,836425.3999999993,154895.62960000013,682609.5999999997,507979.79999999993,536310.526500001,717055.4676,0.94986111230723,0.02052497892191092,0.02961390877085893,Market
G1ES,201310,Other,12,40076,7977756,245138,7730393,0,7655595,47932,11237,12732,2277,0.01732492754249366,0.027713955538871092,4550979.0,0.003542765611531056,0.2509960164615129,2652619.0,1.5073123580883645,526795.0,9.176899999999977,2.6569456809574885,7730393,1142277.5999999996,16123.051899999995,3998325.4,1399665.7,133928.49860000022,214239.76790000033,0.5887125014213378,0.34314154532635016,0.06814595325231201,Limit
G1ES,201310,Other,13,3917,832038,690015,133578,0,80818,10034,7241,15169,13753,0.048773085388312466,0.0,0.0,,,0.0,,0.0,0.0,,133578,0.0,0.0,0.0,0.0,6515.011200000004,0.0,0.0,0.0,0.0,Other
G1ES,201310,Other,14,14128,3453084,3236381,208568,0,118226,20951,15449,29923,15734,0.00709184630432281,0.0,0.0,,,0.0,,0.0,0.0,,208568,0.0,0.0,0.0,0.0,1479.1321999999993,0.0,0.0,0.0,0.0,Other
G1ES,201310,Other,15,6348,1115652,922477,149407,0,48838,5909,8986,23917,34270,0.0008673549432088206,0.0,0.0,,,0.0,,0.0,0.0,,149407,0.0,0.0,0.0,0.0,129.58890000000022,0.0,0.0,0.0,0.0,Other
G1ES,201311,NASDAQ,11,121338,24863123,7369,24853715,0,24839602,8267,3221,2625,0,0.02788869341665821,0.0335068716849775,23753025.0,0.006794893964031943,0.01986938926726176,378899.0,0.5764715663013098,721791.0,17.31659999999999,0.16058900706714266,24853715,471958.1000000002,161399.28619999986,218424.5,115911.69999999994,693137.6378999994,832770.2394000004,0.9557132605729164,0.015245165561768132,0.029041573865315508,Market
G1ES,201311,NASDAQ,12,28547,5723596,123324,5598778,0,5544320,33720,11950,7410,678,0.030901743844817555,0.047720145824678206,3740135.0,0.006926474231545136,0.22415960921196693,1434912.0,1.8191593630828933,423731.0,11.922699999999983,4.803598509431692,5598778,838387.2000000002,25905.948700000063,2610333.6,2035433.6,173012.00359999994,267174.5026000002,0.6680270230396704,0.256290211899811,0.07568276506051856,Limit
G1ES,201311,NASDAQ,13,2310,449501,269586,174667,0,115740,13929,8414,17078,12420,0.0045278988017198405,0.0,0.0,,,0.0,,0.0,0.0,,174667,0.0,0.0,0.0,0.0,790.8744999999992,0.0,0.0,0.0,0.0,Other
G1ES,201311,NASDAQ,14,1129,251341,57916,183461,0,66730,22980,19512,38186,26032,0.0002000457862979144,0.0,0.0,,,0.0,,0.0,0.0,,183461,0.0,0.0,0.0,0.0,36.70060000000167,0.0,0.0,0.0,0.0,Other
G1ES,201311,NASDAQ,15,1457,307498,87802,170062,0,24332,16919,15268,40926,42496,-0.007796496571838498,0.0,0.0,,,0.0,,0.0,0.0,,170062,0.0,0.0,0.0,0.0,-1325.8877999999984,0.0,0.0,0.0,0.0,Other
G1ES,201311,NYSE,11,249994,50467407,521,50456442,0,50435356,14070,5261,1755,0,0.011504833596867554,0.014412848359382932,48505316.0,0.0045115267963618715,0.010264528531264491,769973.0,0.33838861882169885,1181153.0,17.645399999999988,0.24962625502369304,50456442,497884.1999999999,218833.0329000002,260550.09999999995,294846.8000000001,580492.9690999992,727221.0473000002,0.9613304877898444,0.015260152509366397,0.02340935970078905,Market
G1ES,201311,NYSE,12,49567,9393976,212505,9179073,0,9085720,54436,20108,15455,3174,0.007604193092265419,0.02258494447097213,5426790.0,0.0034592977432331114,0.2616888621081708,3126793.0,1.2751203229634964,625490.0,15.692599999999965,3.325643735311517,9179073,1420130.5000000002,18772.882400000017,3987037.3,2080156.9000000008,69799.44350000001,207308.8539999996,0.5912132957216921,0.3406436575893884,0.06814304668891946,Limit
G1ES,201311,NYSE,13,3548,741022,556182,181376,0,120516,16524,6668,18956,13827,0.012941256836626676,0.0,0.0,,,0.0,,0.0,0.0,,181376,0.0,0.0,0.0,0.0,2347.2334,0.0,0.0,0.0,0.0,Other
G1ES,201311,NYSE,14,36811,11112501,10578073,523444,0,249830,89599,57967,90711,24700,0.006867390590015361,0.0,0.0,,,0.0,,0.0,0.0,,523444,0.0,0.0,0.0,0.0,3594.6944000000008,0.0,0.0,0.0,0.0,Other
G1ES,201311,NYSE,15,2855,576679,181424,306641,0,33321,16622,23719,73828,99298,0.01596944179023679,0.0,0.0,,,0.0,,0.0,0.0,,306641,0.0,0.0,0.0,0.0,4896.8856,0.0,0.0,0.0,0.0,Other
G1ES,201311,Other,11,126939,26884163,3162,26874499,0,26843908,18803,6297,5091,0,0.01793802739541301,0.020852516662729186,25618148.0,0.005562217885539575,0.08585955549948418,583270.0,9.602662060452278,673081.0,19.0468,0.3573449555105553,26874499,2199562.8,142493.7209999999,5600944.7,240522.10000000012,482075.4992999994,560400.9381999988,0.9532511843290548,0.021703474360582498,0.025045341310362658,Market
G1ES,201311,Other,12,32146,6436913,164789,6269523,0,6197731,46472,12334,10181,2370,0.011938490902736954,0.02600336381252613,3962083.0,0.0041564366773740044,0.5690792949062398,1906799.0,1.215471950635594,400641.0,8.76269999999997,2.599533247970128,6269523,2254739.399999999,16468.147100000027,2317660.7,1041479.6,74848.6433000001,163028.68750000026,0.6319592415563353,0.3041378108031504,0.06390294764051427,Limit
G1ES,201311,Other,13,3125,671454,565371,100075,0,63729,5806,5065,12632,8754,0.03719102573070199,0.0,0.0,,,0.0,,0.0,0.0,,100075,0.0,0.0,0.0,0.0,3721.8919000000014,0.0,0.0,0.0,0.0,Other
G1ES,201311,Other,14,11775,2695806,2511333,181044,0,102016,17477,14971,23361,13755,0.010780221382647316,0.0,0.0,,,0.0,,0.0,0.0,,181044,0.0,0.0,0.0,0.0,1951.6944000000005,0.0,0.0,0.0,0.0,Other
G1ES,201311,Other,15,1244,247060,63281,140679,0,44090,5674,4997,27176,34268,0.0052454971957435,0.0,0.0,,,0.0,,0.0,0.0,,140679,0.0,0.0,0.0,0.0,737.9313,0.0,0.0,0.0,0.0,Other
G1ES,201312,NASDAQ,11,134764,27689702,9428,27679055,0,27661623,10417,3962,3053,0,0.02527781035877133,0.029192916687365258,26554859.0,0.007292392488320109,0.017508155475425433,500912.0,0.7252794902098573,623284.0,13.863499999999998,0.4077165465502082,27679055,464926.6000000002,193648.4542999997,363301.2,254123.2,699665.9032000015,808032.3466000006,0.9593845960420252,0.018097149631734172,0.022518254326240543,Market
G1ES,201312,NASDAQ,12,30266,6018680,145816,5872183,0,5810916,38276,13644,7570,994,0.012094500937726228,0.03882531726276246,3944089.0,0.00639097636995515,0.22913970754716745,1576108.0,3.1421207176157973,351986.0,7.601299999999983,1.898718130834749,5872183,903747.4,25206.579600000037,4952321.599999999,668322.2,71021.12280000001,227989.36800000022,0.6716563499468596,0.2684023982222625,0.05994125183087789,Limit
G1ES,201312,NASDAQ,13,2338,509246,341068,161460,0,107340,13074,10442,14192,10614,0.05575865477517652,0.0,0.0,,,0.0,,0.0,0.0,,161460,0.0,0.0,0.0,0.0,9002.7924,0.0,0.0,0.0,0.0,Other
G1ES,201312,NASDAQ,14,1132,244218,51875,183153,0,78597,16790,16733,39677,21405,0.010838363553968548,0.0,0.0,,,0.0,,0.0,0.0,,183153,0.0,0.0,0.0,0.0,1985.0788000000011,0.0,0.0,0.0,0.0,Other
G1ES,201312,NASDAQ,15,1661,368664,99803,210790,0,26426,18081,13958,48141,59591,0.042519944494520616,0.0,0.0,,,0.0,,0.0,0.0,,210790,0.0,0.0,0.0,0.0,8962.7791,0.0,0.0,0.0,0.0,Other
G1ES,201312,NYSE,11,283422,58037756,578,58033735,0,57994632,28512,6388,4203,0,0.010559399578538249,0.01350050275930027,55841722.0,0.00503198075088014,0.01403931454692605,953150.0,0.5206535172847925,1238863.0,17.08609999999997,0.5414190269626262,58033735,783979.5000000005,280994.4702000001,496260.9,670744.0,612801.3969000004,783484.5995000006,0.9622286416685054,0.016424067828824045,0.02134729050267056,Market
G1ES,201312,NYSE,12,56786,10594320,285801,10306843,0,10213795,56680,17939,12864,4077,0.00804193414026002,0.021294724310829218,5829212.0,0.0029968822887210173,0.2467162628499357,3806953.0,2.6944003511469696,670678.0,11.063499999999967,7.556152729029423,10306843,1438161.3999999997,17469.462200000016,10257455.50000001,5067745.399999997,82886.95259999998,219481.3802,0.5655671673663798,0.3693616949438349,0.06507113768978533,Limit
G1ES,201312,NYSE,13,3403,776530,550336,220030,0,143533,14125,13406,23569,18814,0.034540726719083766,0.0,0.0,,,0.0,,0.0,0.0,,220030,0.0,0.0,0.0,0.0,7599.9961,0.0,0.0,0.0,0.0,Other
G1ES,201312,NYSE,14,26267,8117294,7641274,468557,0,232549,74849,44079,78966,30504,0.006624532981046055,0.0,0.0,,,0.0,,0.0,0.0,,468557,0.0,0.0,0.0,0.0,3103.9712999999965,0.0,0.0,0.0,0.0,Other
G1ES,201312,NYSE,15,3059,564068,203642,287664,0,32025,14605,18039,66061,89837,0.014080333305523109,0.0,0.0,,,0.0,,0.0,0.0,,287664,0.0,0.0,0.0,0.0,4050.405,0.0,0.0,0.0,0.0,Other
G1ES,201312,Other,11,145006,31022262,3699,31017505,0,30953585,42314,13947,6609,800,0.016085565541135598,0.0191784064643497,29633785.0,0.006347340098472058,0.10336973491573896,750693.0,1.8168804025080831,633027.0,18.379099999999994,1.2477600481496045,31017505,3063236.5000000014,188095.71179999984,1363919.4000000004,789865.7999999996,498934.1096000011,594866.3183999992,0.9553890617572238,0.024202236769205004,0.02040870147357113,Market
G1ES,201312,Other,12,34779,6872304,169540,6700554,0,6624545,43321,14945,12354,3763,0.011979497620644514,0.023228262498891903,4155887.0,0.0034699919656140913,0.31458145998676074,2128466.0,4.341913894795596,416201.0,6.442499999999981,2.6739392745332182,6700554,1307364.999999999,14420.89450000005,9241616.1,1112896.1999999995,80269.27070000008,155642.22720000017,0.6202303570719675,0.3176552267170744,0.062114416210958076,Limit
G1ES,201312,Other,13,3104,688325,525617,147430,0,89079,8994,5747,19014,14825,0.040470645051889034,0.0,0.0,,,0.0,,0.0,0.0,,147430,0.0,0.0,0.0,0.0,5966.587200000001,0.0,0.0,0.0,0.0,Other
